Result Type, Dimension, Representation, Population Size, Tournament Size, is Uniform Crossover, Crossover Method, Crossover Prob., Mutation Prob., # of Generations
Average,100,binary,100,2,0,2-point,0.900000,0.010000,1000,41850.112012,39813.450331,38546.991984,37411.877195,36379.453134,35485.713035,34676.496251,33916.010402,33189.697560,32509.492973,31862.032457,31250.698933,30683.284832,30141.415635,29619.990604,29123.984915,28665.276629,28218.301223,27774.669547,27335.251460,26929.782344,26546.091313,26185.657646,25848.048226,25517.633347,25206.237867,24897.513000,24596.077147,24312.172506,24037.950776,23763.337200,23487.395850,23219.694577,22986.575841,22760.764363,22543.458130,22327.588674,22112.875694,21904.355671,21705.349264,21518.460867,21323.534443,21147.595701,20967.753932,20784.792859,20601.439699,20422.509385,20244.896802,20068.453297,19899.701414,19738.870503,19574.359996,19414.561883,19273.177852,19140.228066,18996.811214,18855.074352,18713.580518,18576.664904,18447.301289,18320.122477,18190.699148,18073.147093,17963.510590,17845.718373,17733.298920,17621.346940,17513.619240,17409.930588,17304.412927,17198.840755,17102.825357,17010.993649,16922.515487,16840.063445,16763.600589,16688.453687,16597.945840,16509.917826,16430.220726,16344.401084,16260.144482,16178.230311,16099.887403,16027.332880,15956.375164,15890.464774,15825.490236,15760.520253,15692.667288,15627.953454,15565.292942,15502.812312,15439.469135,15376.082111,15309.837058,15248.186139,15193.348285,15132.017497,15077.684823,15023.306579,14970.321376,14916.810480,14862.732832,14808.149267,14747.071272,14693.299108,14639.599224,14589.460004,14536.987185,14481.046677,14425.533865,14374.029289,14321.689270,14268.168583,14219.562561,14166.374798,14113.010541,14062.811260,14012.581391,13968.046068,13918.835160,13877.297410,13838.856502,13797.669281,13758.377445,13715.918060,13677.019479,13641.699452,13599.572745,13564.382808,13525.990052,13484.895142,13447.392990,13409.836594,13368.942917,13332.952788,13296.675322,13260.022907,13225.461611,13187.935726,13150.474346,13115.622519,13077.346795,13042.692585,13007.750384,12974.255130,12941.500890,12905.889479,12870.077905,12834.853116,12802.375793,12767.795547,12735.257451,12702.679194,12674.580013,12644.673878,12615.576667,12588.276182,12561.678566,12529.344034,12500.296850,12466.158406,12434.955005,12407.758364,12378.464816,12348.411577,12319.757517,12289.609087,12263.477845,12235.492860,12206.021055,12180.733266,12158.829079,12136.512457,12110.498295,12086.878757,12057.760027,12033.135928,12009.607992,11988.724204,11962.377828,11941.712148,11913.954963,11885.092716,11861.201612,11839.452413,11816.439291,11792.556417,11768.973061,11743.586666,11721.898710,11699.445483,11678.727848,11656.311890,11630.077888,11610.135275,11590.870013,11568.093553,11547.810349,11526.569845,11507.781353,11485.728387,11464.190296,11445.318682,11424.460072,11403.645301,11382.748267,11356.581562,11337.309742,11316.060246,11298.753893,11281.712296,11262.553565,11242.048639,11226.112241,11209.337024,11188.827419,11168.071589,11148.717072,11131.276825,11111.758783,11094.498187,11074.147213,11058.120823,11037.140895,11022.184154,11004.364823,10986.004702,10967.726824,10948.888358,10930.634630,10914.407924,10895.058850,10878.199046,10864.888967,10848.090830,10831.963307,10812.921297,10799.322996,10785.418477,10769.393404,10754.378045,10739.959170,10726.291886,10711.021819,10698.699949,10682.196324,10668.793346,10654.292698,10638.468135,10624.138298,10609.552659,10598.628338,10584.020712,10568.826756,10555.740393,10541.494668,10528.400295,10513.789100,10501.426056,10489.814759,10474.192139,10459.497817,10444.078489,10429.694671,10415.602519,10402.620009,10388.854767,10376.941258,10365.074433,10352.476157,10337.922489,10324.162301,10310.407002,10297.360703,10282.833946,10272.288907,10260.591483,10248.905783,10238.642400,10225.171399,10213.544426,10203.839194,10190.703371,10178.698377,10167.787749,10153.524114,10143.561615,10130.485990,10119.147367,10109.074355,10099.582923,10089.750421,10080.633675,10070.910394,10058.813272,10048.723616,10039.418297,10030.300538,10020.848080,10009.333942,9998.364211,9989.710331,9978.046980,9967.378360,9955.549349,9945.328195,9935.274229,9926.699422,9916.503837,9903.311795,9892.904729,9882.313040,9872.027114,9860.401164,9850.416882,9839.342308,9827.258564,9815.064538,9804.094532,9792.336895,9780.399351,9769.542743,9757.529309,9746.584852,9734.815127,9723.090966,9712.933635,9700.943219,9689.623796,9679.241777,9669.244600,9658.758103,9645.235891,9635.112277,9625.866422,9615.391504,9605.349218,9594.568805,9582.806748,9572.527982,9562.630703,9553.235518,9544.000451,9536.377854,9526.466967,9518.085087,9508.937420,9500.883553,9490.432433,9479.852567,9471.948164,9463.856612,9453.793689,9445.263802,9435.095949,9426.899340,9417.675059,9409.097245,9400.290324,9391.210170,9383.150399,9374.828854,9366.567462,9358.282134,9349.634906,9340.076435,9333.893524,9327.198332,9318.484885,9309.813606,9301.586474,9293.367934,9286.860703,9279.494265,9270.119484,9260.654993,9250.735149,9244.895626,9237.883688,9231.588231,9225.170692,9217.971987,9212.246300,9205.323436,9197.915084,9190.144264,9182.841292,9176.641117,9170.353344,9164.074588,9156.654559,9148.851317,9141.929080,9135.726982,9127.528375,9119.924930,9113.518108,9106.643518,9098.060755,9091.627592,9084.794488,9078.560370,9071.982424,9065.424734,9058.883737,9053.212895,9046.372341,9039.818232,9033.131719,9026.359328,9019.096750,9012.334554,9006.729250,8999.069610,8994.288057,8987.883582,8982.278658,8976.920148,8970.186094,8964.682326,8959.749489,8953.667594,8946.919141,8941.184041,8935.877293,8930.929978,8925.141266,8918.025193,8913.163030,8907.596277,8902.125238,8897.111461,8892.162726,8887.111492,8882.199208,8877.748978,8871.827710,8866.606233,8860.918349,8856.439579,8850.697832,8845.623548,8840.243191,8835.069443,8830.562250,8824.318457,8819.767104,8814.209297,8809.141420,8803.150345,8797.841545,8792.042249,8786.238548,8779.691942,8773.133040,8768.025537,8763.028961,8758.479723,8753.408965,8748.061062,8741.129051,8737.389784,8731.113111,8725.589751,8720.915964,8717.286101,8713.133707,8707.429174,8700.546257,8695.822928,8690.361403,8685.029640,8680.631027,8674.993880,8669.598641,8663.150803,8656.915541,8652.510864,8648.033405,8642.307180,8635.880823,8631.254954,8626.342810,8620.922698,8616.238605,8611.779399,8605.927045,8602.745801,8597.076481,8591.871129,8588.495903,8583.218161,8578.220004,8573.356236,8568.648859,8562.636521,8557.396890,8553.285305,8548.332491,8543.282715,8538.725200,8534.051263,8529.287531,8524.360901,8519.733043,8513.538823,8508.319654,8503.424382,8499.052589,8494.997489,8490.231629,8485.877848,8480.807325,8475.651358,8470.496721,8466.399668,8462.395933,8457.986416,8452.710630,8448.509815,8444.040771,8439.384479,8434.379280,8430.281007,8425.941222,8421.749534,8416.998978,8412.538341,8408.973504,8405.141189,8401.522852,8396.827566,8392.968308,8388.126026,8384.403593,8380.436611,8376.584429,8372.740820,8367.559143,8362.176910,8358.328840,8353.791852,8350.261739,8347.204835,8342.068122,8338.364079,8334.324268,8329.884481,8325.516585,8322.353895,8318.435214,8314.546516,8310.862876,8307.108099,8303.874481,8300.509682,8296.815145,8293.182104,8289.614429,8286.920516,8284.704127,8280.382950,8276.644718,8272.371376,8268.333378,8265.164958,8260.935226,8258.033609,8254.400553,8250.896906,8247.286953,8243.745716,8239.648828,8236.392780,8232.903334,8229.468469,8225.074312,8221.403438,8218.607016,8216.020384,8212.138546,8208.977548,8205.502712,8202.727984,8199.118880,8196.096498,8192.298794,8188.629807,8185.352592,8181.113004,8177.034355,8173.078958,8170.010583,8166.748767,8164.040326,8160.960494,8157.853206,8153.642371,8150.636012,8147.511249,8144.278454,8140.775191,8137.587990,8134.391323,8130.043024,8126.542471,8122.281635,8118.440721,8115.168351,8111.891306,8108.115036,8106.224707,8102.454724,8097.759406,8094.307258,8090.079014,8086.148650,8082.967795,8080.282839,8076.542243,8073.465417,8070.702530,8067.853985,8064.939544,8062.355478,8060.051983,8057.899787,8054.544526,8051.378274,8048.349146,8044.755733,8041.835301,8038.023688,8034.723469,8031.320575,8027.858579,8024.318489,8021.773247,8017.982563,8015.319603,8012.102005,8009.217954,8006.086849,8003.160135,8000.076751,7996.710037,7993.489758,7990.191309,7987.170332,7984.299373,7981.190052,7978.317139,7975.636648,7972.477845,7969.171675,7966.494148,7963.747839,7960.950375,7957.889349,7955.251002,7951.902186,7948.759588,7945.711739,7942.128772,7938.881302,7935.641552,7932.847083,7930.288812,7927.195820,7923.278798,7919.694488,7916.919539,7913.706860,7910.107992,7907.657699,7904.797112,7901.273035,7898.729929,7895.301614,7892.100004,7889.238756,7886.274269,7883.602986,7881.492313,7879.771465,7876.497888,7873.551917,7871.119935,7868.314203,7866.645074,7863.220997,7860.812748,7857.832252,7853.971133,7851.005812,7848.903279,7846.500325,7843.664660,7840.894634,7838.608616,7836.682040,7833.718469,7831.231929,7828.107375,7825.827799,7822.424749,7820.483648,7817.059309,7813.903491,7811.318669,7809.350018,7807.352281,7804.128246,7802.047020,7799.357938,7797.085891,7794.503246,7792.072371,7789.209894,7786.877849,7784.745248,7781.503241,7779.338186,7777.102320,7775.198168,7771.755478,7768.395776,7765.335036,7763.325723,7761.108343,7758.999134,7755.717069,7752.687637,7749.728955,7747.054068,7744.362460,7740.943176,7737.261022,7733.714315,7731.148462,7728.270581,7725.904935,7722.462261,7719.617572,7717.033627,7714.062297,7711.316581,7708.213391,7706.333934,7703.560065,7701.027110,7699.180401,7696.269165,7693.040910,7691.033132,7687.494237,7685.017788,7682.316864,7680.105582,7677.722592,7675.988034,7672.617043,7669.485835,7667.336343,7665.366482,7662.300390,7659.913151,7657.167301,7654.506425,7652.266693,7649.635443,7647.115739,7645.582959,7643.447240,7640.839366,7637.274096,7634.171018,7632.044607,7630.031987,7628.092972,7626.406165,7623.714833,7621.050643,7618.560173,7617.107913,7614.471086,7611.701348,7608.720022,7606.262054,7604.173297,7602.125287,7599.326150,7597.445546,7594.299764,7592.182278,7590.768906,7588.021009,7586.286384,7583.792181,7581.145578,7578.854686,7576.302141,7573.604324,7571.545145,7569.251059,7567.606810,7565.593687,7563.089551,7561.178102,7559.102539,7556.558980,7554.610042,7552.979169,7550.886278,7548.797819,7547.117209,7545.331312,7543.080636,7540.778042,7537.771319,7535.137600,7532.356035,7529.960722,7528.104349,7526.383834,7524.507741,7522.688476,7521.185424,7518.986413,7516.812806,7515.277866,7513.059152,7511.233224,7509.477666,7507.973992,7506.161513,7504.739977,7502.475113,7500.368877,7498.417063,7496.661832,7495.194173,7493.610008,7491.372215,7489.234751,7487.521612,7485.438244,7483.719284,7481.928636,7479.979131,7477.416110,7474.531880,7472.600663,7471.295903,7469.498738,7467.322176,7465.040382,7463.040018,7461.622561,7459.852096,7457.479902,7455.607989,7453.167931,7450.718812,7448.418137,7446.237543,7444.354289,7443.025570,7441.392580,7439.605175,7437.768413,7435.526396,7433.914367,7431.801398,7429.843885,7428.063619,7426.424299,7424.175828,7422.414362,7420.053449,7418.145546,7415.641298,7414.342092,7412.397143,7410.501831,7408.707896,7406.659197,7404.921497,7402.842234,7400.968645,7399.450710,7397.697473,7396.042473,7394.237377,7392.451940,7390.237819,7388.105015,7386.021437,7384.542784,7382.786292,7381.376575,7379.713949,7377.895572,7375.783716,7374.368034,7372.200179,7369.981371,7367.964620,7365.562307,7363.671445,7361.571451,7359.230563,7357.556376,7355.232968,7353.817202,7351.749559,7349.870657,7347.431741,7345.772210,7343.989330,7341.856464,7340.880870,7338.840627,7337.100003,7334.689601,7333.040859,7331.793138,7329.933258,7327.919247,7326.221403,7323.926498,7321.929821,7319.865031,7317.489236,7315.651771,7313.704577,7312.208675,7310.726260,7308.891100,7307.120280,7305.340174,7303.335657,7300.775686,7298.842750,7297.303830,7295.512268,7293.693908,7291.793643,7290.615423,7289.404412,7287.264413,7285.594212,7283.378131,7281.682080,7279.244764,7277.538659,7275.949196,7274.625151,7273.369636,7272.099315,7270.422830,7268.581150,7266.348658,7264.899670,7262.378836,7260.190698,7258.254904,7257.128351,7255.474142,7254.408129,7252.553712,7250.375831,7248.781073,7247.266777,7244.986722,7242.907080,7240.775024,7238.931631,7236.285070,7234.758609,7233.110280,7230.929311,7229.307127,7227.320093,7225.703376,7223.773799,7221.878443,7220.091267,7218.740199,7217.185195,7215.560959,7214.031342,7212.383954,7210.398649,7208.067997,7205.970758,7204.483682,7202.933269,7200.778797
Minimum,100,binary,100,2,0,2-point,0.900000,0.010000,1000,36925.141951,36120.770619,35321.621090,34511.868305,33721.327432,33009.360268,32104.116701,31375.516933,30866.879891,30224.484210,29701.070004,29216.078015,28616.008779,28092.313645,27646.393408,27125.929388,26677.890822,26110.919444,25772.518556,25451.175920,25104.500397,24856.001090,24519.037249,24146.985892,23880.294962,23536.664909,23129.149035,22877.433482,22660.752407,22455.405541,22242.736902,21879.059218,21583.648656,21421.864075,21323.085165,21134.152575,20915.474493,20704.032824,20607.448361,20306.477280,20168.420723,19938.705469,19784.369183,19641.705804,19448.153232,19124.625458,19032.596792,18868.645789,18751.866509,18624.736710,18503.789167,18323.271146,18110.689983,17948.863025,17858.253535,17739.089845,17532.351838,17377.528297,17314.087274,17214.399894,17102.285296,16938.634054,16856.906547,16719.873977,16636.406490,16516.004326,16463.812982,16350.963754,16295.415722,16178.459075,16103.417015,16034.626812,15984.175803,15792.403101,15739.483287,15660.181146,15595.489697,15479.441038,15447.259731,15381.376745,15293.779692,15150.297875,15076.547177,15026.006935,14955.777897,14903.692797,14841.607750,14832.172650,14800.210338,14731.013810,14687.688641,14651.501202,14540.540635,14479.732882,14420.513231,14371.499238,14289.212075,14210.971195,14178.157711,14128.358039,14070.890497,13987.374265,13946.703499,13865.170590,13854.106490,13762.004685,13719.344582,13680.068325,13599.364798,13545.788839,13492.320102,13449.735304,13409.973494,13353.599337,13290.994620,13260.034435,13238.265250,13189.034182,13176.027700,13124.515875,13111.124517,13059.659589,13026.766825,13014.164689,13000.429428,12921.021478,12890.532372,12850.436393,12769.772074,12661.538417,12641.029060,12624.377331,12516.652370,12493.372735,12445.026846,12425.501897,12420.070387,12399.271525,12383.350230,12335.206951,12311.586339,12282.859289,12274.358367,12251.967454,12214.542252,12207.095115,12138.536579,12118.577302,12082.396984,12041.233770,11997.535571,11947.873405,11944.563142,11934.602512,11900.653618,11849.427265,11807.831144,11790.492340,11768.097877,11735.955244,11713.456558,11694.487476,11641.980170,11627.841425,11587.530173,11577.919362,11563.983490,11561.045324,11542.294026,11507.517690,11478.073663,11445.170014,11430.985378,11414.347735,11397.675895,11387.009844,11345.442932,11324.332718,11283.044193,11275.741377,11228.822985,11196.335625,11184.040074,11161.416408,11112.735714,11088.505978,11078.467557,11072.969447,11033.141228,10993.611576,10967.512347,10940.799467,10928.788431,10918.590221,10907.721130,10886.496918,10880.505893,10874.987076,10865.317453,10838.713767,10787.494313,10776.932124,10738.356411,10723.693897,10707.980873,10686.412187,10679.077384,10643.406090,10584.078581,10578.830966,10567.803934,10564.053754,10564.053754,10559.814647,10537.697911,10524.131926,10517.136138,10509.010403,10458.545417,10445.430739,10445.430739,10412.226235,10399.492435,10385.443851,10358.060356,10346.323063,10341.397545,10320.981249,10305.548637,10288.874322,10284.030389,10276.312582,10243.839257,10209.018615,10198.993173,10187.049967,10181.260750,10158.332185,10144.544006,10105.553980,10105.553980,10096.488152,10095.281807,10080.366510,10065.610543,10047.921930,10038.572563,10009.643407,9996.509402,9981.205521,9971.623586,9958.196795,9950.424773,9933.470833,9924.305774,9912.101214,9892.374481,9892.374481,9877.998727,9864.697159,9858.218008,9837.540042,9830.078916,9825.598785,9823.856278,9822.598482,9813.138788,9813.138788,9794.605861,9791.923937,9778.755271,9771.470627,9747.935861,9741.687638,9716.708776,9709.885929,9706.556198,9706.556198,9696.476777,9693.914617,9675.277819,9631.970906,9622.157652,9621.853319,9610.749492,9600.422369,9590.725352,9563.458571,9563.458571,9554.864286,9546.988051,9522.628748,9504.316665,9492.321423,9486.655923,9475.946900,9459.376401,9449.381585,9437.761553,9435.671586,9432.277363,9426.015844,9402.140113,9402.140113,9400.768897,9400.768897,9350.645373,9346.538389,9332.251568,9322.354247,9302.254863,9285.823596,9263.837873,9250.375875,9250.375875,9247.162539,9239.006367,9238.198531,9228.350766,9224.600824,9207.058202,9203.223212,9168.863997,9168.775810,9152.782141,9146.158524,9133.229460,9115.365306,9106.573806,9101.754944,9101.097848,9081.208016,9071.214648,9062.751933,9062.751933,9054.117021,9052.692757,9036.135892,9036.135892,9023.301189,9018.471650,9014.471456,9000.635975,8999.426182,8999.426182,8994.761132,8988.214535,8985.699319,8975.643615,8967.757923,8952.524982,8937.447151,8921.746718,8919.481639,8912.050708,8904.464975,8901.821334,8888.735865,8885.608969,8879.589427,8866.197389,8857.310039,8853.911742,8846.248018,8843.248982,8839.148513,8834.076353,8830.588233,8830.588233,8826.031369,8807.820190,8803.594300,8800.639924,8780.019282,8777.387834,8776.906171,8758.475085,8749.219781,8730.502741,8724.515883,8723.762252,8721.078407,8714.202386,8710.384205,8710.295340,8700.114759,8694.583138,8682.331945,8672.185968,8662.178196,8662.178196,8662.178196,8662.178196,8645.623734,8627.000040,8617.304016,8617.192117,8612.677458,8607.404152,8595.964009,8589.122796,8586.995687,8585.860306,8579.741102,8576.258489,8576.258489,8572.353998,8567.313135,8567.313135,8556.903208,8545.492164,8534.498047,8533.558812,8531.034935,8528.354985,8528.165551,8527.402633,8526.734065,8520.776298,8520.776298,8513.923816,8510.115282,8510.115282,8499.018783,8497.072293,8496.120721,8492.602731,8479.982820,8479.982820,8477.705037,8473.833056,8472.156652,8461.286846,8461.286846,8452.359968,8451.358231,8447.601387,8447.601387,8442.177294,8431.158373,8419.034699,8417.148321,8412.164694,8407.156692,8406.200995,8398.355303,8398.274467,8392.442108,8392.047247,8385.708775,8383.926541,8373.011483,8365.830997,8363.013685,8360.881256,8340.408600,8329.211418,8324.046550,8324.046550,8322.256567,8309.999751,8306.852720,8304.519869,8304.314635,8289.808128,8287.233410,8287.233410,8287.233410,8278.750052,8267.029205,8257.827137,8254.613553,8252.531125,8250.858729,8247.947999,8244.787944,8241.709532,8235.457932,8230.613107,8226.657267,8223.810402,8214.205424,8203.562457,8203.562457,8200.687779,8193.095556,8190.280678,8185.162961,8184.058303,8184.058303,8181.918205,8173.762502,8173.762502,8169.407109,8168.607922,8148.598205,8148.598205,8148.542777,8148.542777,8148.542777,8142.656106,8137.147022,8123.563480,8123.563480,8115.247895,8109.425054,8104.784445,8082.935696,8082.354854,8078.945543,8078.945543,8076.059020,8070.728203,8070.728203,8068.701245,8068.096626,8066.448934,8066.448934,8062.939147,8053.840873,8048.480167,8048.480167,8046.827912,8035.300947,8035.300947,8029.753984,8024.483516,8016.750920,8015.030626,8012.805880,8000.715797,7996.442788,7995.239984,7992.581485,7981.630114,7975.098340,7974.094355,7970.235116,7970.235116,7966.443291,7965.792012,7953.786973,7953.786973,7952.083780,7951.001009,7951.001009,7937.593980,7936.664907,7931.571513,7931.571513,7931.571513,7928.597051,7928.318576,7928.318576,7927.547130,7922.270165,7921.246042,7910.538508,7902.568206,7898.454484,7897.911973,7895.929250,7895.929250,7895.929250,7895.816970,7887.073997,7878.685756,7875.706808,7864.437864,7860.502705,7858.618754,7858.382755,7857.766965,7856.438057,7845.278652,7841.304502,7841.304502,7838.015188,7834.018523,7832.129933,7832.129933,7830.430104,7828.414240,7828.414240,7827.597642,7827.597642,7812.781735,7811.754682,7811.522288,7811.522288,7807.175341,7805.043733,7805.043733,7805.043733,7798.909550,7798.909550,7793.290071,7789.594013,7789.594013,7786.382436,7786.382436,7780.180279,7780.180279,7769.050475,7757.952436,7757.224538,7743.480679,7739.519738,7730.825148,7721.542380,7713.763157,7707.791728,7706.311748,7698.420334,7695.415836,7693.072215,7691.985019,7687.825192,7687.825192,7687.825192,7678.953768,7675.892936,7675.392757,7675.392757,7670.933277,7670.933277,7670.249324,7670.249324,7662.719850,7662.719850,7662.719850,7662.719850,7656.558212,7653.861766,7652.525624,7648.187593,7647.520411,7641.463675,7635.647965,7635.647965,7631.894853,7627.947968,7624.649068,7619.499630,7619.499630,7618.345543,7618.345543,7611.314872,7605.804565,7599.764117,7594.759128,7590.567005,7587.993362,7587.993362,7586.227386,7586.227386,7576.215883,7575.103911,7574.715826,7572.503051,7572.503051,7567.281924,7567.281924,7567.281924,7567.281924,7565.078752,7561.177986,7561.177986,7561.177986,7561.177986,7560.443403,7556.972523,7555.909335,7555.909335,7552.767287,7548.268209,7543.408698,7543.408698,7543.121507,7543.121507,7537.729979,7537.729979,7532.645374,7532.490397,7532.490397,7532.490397,7532.490397,7531.545439,7530.068485,7529.226135,7527.871133,7526.853345,7522.395523,7513.838985,7505.290688,7498.931614,7494.567135,7489.641861,7487.699423,7483.365187,7481.557995,7474.816981,7474.816981,7474.816981,7472.025257,7471.758186,7471.758186,7470.876674,7470.876674,7469.364029,7465.424739,7463.319487,7460.300529,7460.300529,7460.300529,7451.190033,7445.367027,7439.921842,7435.152923,7435.152923,7433.594846,7433.594846,7430.512261,7428.961143,7425.265578,7425.265578,7425.242723,7423.766091,7423.766091,7420.283528,7420.283528,7417.844114,7417.844114,7411.061513,7411.061513,7403.765216,7401.457974,7401.457974,7395.263467,7395.138386,7388.439090,7388.439090,7382.290234,7382.290234,7380.737130,7380.737130,7370.727534,7367.360456,7367.360456,7367.360456,7367.360456,7363.394638,7363.394638,7363.394638,7363.394638,7357.629162,7357.629162,7356.147882,7354.542843,7353.280173,7346.747509,7345.701514,7345.701514,7341.235799,7341.235799,7338.861211,7338.861211,7326.956237,7325.707129,7325.707129,7325.627388,7324.513232,7323.632834,7323.285446,7323.062297,7323.062297,7320.721545,7320.721545,7316.861011,7316.861011,7316.861011,7312.931746,7312.931746,7311.322026,7311.322026,7302.513381,7300.575967,7299.864625,7292.343385,7289.778324,7279.727714,7271.065502,7271.065502,7270.221099,7264.992570,7260.802749,7259.558730,7259.558730,7258.587699,7256.090146,7255.780636,7253.885888,7253.188772,7253.188772,7252.876988,7246.751986,7243.885406,7243.885406,7236.959186,7236.959186,7236.959186,7233.927577,7233.927577,7233.927577,7233.927577,7233.927577,7230.607200,7230.607200,7230.607200,7227.231827,7224.478079,7219.983968,7208.672079,7204.695140,7204.191677,7204.191677,7204.191677,7204.191677,7202.038212,7200.175569,7198.222063,7192.694834,7192.694834,7190.561810,7190.561810,7190.561810,7190.561810,7187.926464,7187.926464,7185.922449,7183.003358,7182.384092,7182.384092,7182.384092,7181.598774,7180.933277,7180.534021,7176.780542,7176.780542,7175.378511,7173.836713,7172.908233,7171.742739,7164.715197,7163.094430,7161.633795,7161.480683,7159.953256,7159.953256,7155.333902,7155.333902,7155.040823,7152.796205,7152.796205,7148.963078,7144.946091,7141.123040,7141.123040,7138.094459,7138.094459,7138.094459,7129.878068,7124.705646,7115.054544,7115.054544,7113.512017,7113.512017,7110.918962,7110.918962,7110.827345,7110.827345,7105.560458,7105.190785,7102.575338,7102.575338,7098.841977,7098.841977,7098.841977,7095.536241,7095.536241,7095.039502,7095.039502,7093.575950,7093.575950,7093.575950,7090.041265,7090.041265,7089.198941,7087.037475,7087.037475,7087.037475,7086.355958,7086.355958,7086.303999,7081.028807,7078.376131,7078.376131,7075.546873,7072.178160,7072.178160,7071.660035,7058.465795,7051.889120,7050.610729,7049.300843,7046.772172,7046.772172,7045.702861,7042.157513,7042.157513,7042.157513,7042.157513,7039.927480,7039.664743,7037.587881,7037.587881,7037.587881,7037.587881,7037.587881,7036.990973,7036.990973,7036.990973,7036.990973,7036.990973,7036.990973,7033.535896,7033.535896,7023.086521,7021.526678,7021.526678,7021.526678,7021.526678,7021.526678,7021.526678,7020.158429,7020.158429,7020.158429,7013.578964,7012.107012,7010.065532,7010.065532,7005.006591,7004.466628,7003.460214,7001.346192,7001.346192,6988.228612,6987.959751,6985.189389,6985.189389,6981.364719,6979.279958,6976.726437,6976.278349,6976.217442,6976.217442,6972.533023,6972.533023,6970.898159,6970.898159,6970.898159,6970.898159,6966.215407,6962.679326,6962.679326,6962.679326,6954.374983,6954.374983,6954.349624,6953.500231,6953.500231,6951.211839,6951.211839,6944.759833,6944.191997,6944.191997,6944.191997,6942.964375,6942.964375,6934.866675,6934.866675,6934.866675,6934.866675,6934.733791,6934.733791,6930.840173,6929.105847,6929.105847,6925.227273,6924.038732,6923.836842
